year,state,state_po,county,candidate,party,candidatevotes,totalvotes
2000,Iowa,IA,Woodbury,Ralph Nader,green,804.0,37896
2000,Iowa,IA,Worth,Al Gore,democrat,2208.0,4004
2000,Iowa,IA,Worth,George W. Bush,republican,1659.0,4004
2000,Iowa,IA,Worth,Ralph Nader,green,91.0,4004
2000,Iowa,IA,Wright,Al Gore,democrat,2796.0,6336
2000,Iowa,IA,Wright,George W. Bush,republican,3384.0,6336
2000,Iowa,IA,Wright,Ralph Nader,green,107.0,6336
2000,Kansas,KS,Allen,Al Gore,democrat,2132.0,5766
2000,Kansas,KS,Allen,George W. Bush,republican,3379.0,5766
2000,Kansas,KS,Allen,Ralph Nader,green,164.0,5766
2000,Kansas,KS,Anderson,Al Gore,democrat,1327.0,3478
2000,Kansas,KS,Anderson,George W. Bush,republican,1984.0,3478
2000,Kansas,KS,Anderson,Ralph Nader,green,94.0,3478
2000,Kansas,KS,Atchison,Al Gore,democrat,3171.0,6900
2000,Kansas,KS,Atchison,George W. Bush,republican,3378.0,6900
2000,Kansas,KS,Atchison,Ralph Nader,green,233.0,6900
2000,Kansas,KS,Barber,Al Gore,democrat,637.0,2498
2000,Kansas,KS,Barber,George W. Bush,republican,1755.0,2498
2000,Kansas,KS,Barber,Ralph Nader,green,73.0,2498
2000,Kansas,KS,Barton,Al Gore,democrat,3238.0,10955
2000,Kansas,KS,Barton,George W. Bush,republican,7302.0,10955
2000,Kansas,KS,Barton,Ralph Nader,green,251.0,10955
2000,Kansas,KS,Bourbon,Al Gore,democrat,2211.0,6308
2000,Kansas,KS,Bourbon,George W. Bush,republican,3852.0,6308
2000,Kansas,KS,Bourbon,Ralph Nader,green,159.0,6308
2000,Kansas,KS,Brown,Al Gore,democrat,1512.0,4691
2000,Kansas,KS,Brown,George W. Bush,republican,2985.0,4691
2000,Kansas,KS,Brown,Ralph Nader,green,120.0,4691
2000,Kansas,KS,Butler,Al Gore,democrat,6755.0,21002
2000,Kansas,KS,Butler,George W. Bush,republican,13377.0,21002
2000,Kansas,KS,Butler,Ralph Nader,green,497.0,21002
2000,Kansas,KS,Chase,Al Gore,democrat,391.0,1317
2000,Kansas,KS,Chase,George W. Bush,republican,848.0,1317
2000,Kansas,KS,Chase,Ralph Nader,green,56.0,1317
2000,Kansas,KS,Chautauqua,Al Gore,democrat,443.0,1880
2000,Kansas,KS,Chautauqua,George W. Bush,republican,1347.0,1880
2000,Kansas,KS,Chautauqua,Ralph Nader,green,36.0,1880
2000,Kansas,KS,Cherokee,Al Gore,democrat,3783.0,9130
2000,Kansas,KS,Cherokee,George W. Bush,republican,5014.0,9130
2000,Kansas,KS,Cherokee,Ralph Nader,green,225.0,9130
2000,Kansas,KS,Cheyenne,Al Gore,democrat,350.0,1727
2000,Kansas,KS,Cheyenne,George W. Bush,republican,1312.0,1727
2000,Kansas,KS,Cheyenne,Ralph Nader,green,47.0,1727
2000,Kansas,KS,Clark,Al Gore,democrat,292.0,1261
2000,Kansas,KS,Clark,George W. Bush,republican,926.0,1261
2000,Kansas,KS,Clark,Ralph Nader,green,34.0,1261
2000,Kansas,KS,Clay,Al Gore,democrat,951.0,4088
2000,Kansas,KS,Clay,George W. Bush,republican,2998.0,4088
2000,Kansas,KS,Clay,Ralph Nader,green,93.0,4088
2000,Kansas,KS,Cloud,Al Gore,democrat,1314.0,4503
2000,Kansas,KS,Cloud,George W. Bush,republican,2918.0,4503
2000,Kansas,KS,Cloud,Ralph Nader,green,210.0,4503
2000,Kansas,KS,Coffey,Al Gore,democrat,1196.0,4040
2000,Kansas,KS,Coffey,George W. Bush,republican,2700.0,4040
2000,Kansas,KS,Coffey,Ralph Nader,green,96.0,4040
2000,Kansas,KS,Comanche,Al Gore,democrat,211.0,1006
2000,Kansas,KS,Comanche,George W. Bush,republican,760.0,1006
2000,Kansas,KS,Comanche,Ralph Nader,green,18.0,1006
2000,Kansas,KS,Cowley,Al Gore,democrat,5535.0,14210
2000,Kansas,KS,Cowley,George W. Bush,republican,8080.0,14210
2000,Kansas,KS,Cowley,Ralph Nader,green,416.0,14210
2000,Kansas,KS,Crawford,Al Gore,democrat,7076.0,15034
2000,Kansas,KS,Crawford,George W. Bush,republican,7160.0,15034
2000,Kansas,KS,Crawford,Ralph Nader,green,630.0,15034
2000,Kansas,KS,Decatur,Al Gore,democrat,424.0,1759
2000,Kansas,KS,Decatur,George W. Bush,republican,1255.0,1759
2000,Kansas,KS,Decatur,Ralph Nader,green,51.0,1759
2000,Kansas,KS,Dickinson,Al Gore,democrat,2413.0,8092
2000,Kansas,KS,Dickinson,George W. Bush,republican,5243.0,8092
2000,Kansas,KS,Dickinson,Ralph Nader,green,322.0,8092
2000,Kansas,KS,Doniphan,Al Gore,democrat,1134.0,3649
2000,Kansas,KS,Doniphan,George W. Bush,republican,2350.0,3649
2000,Kansas,KS,Doniphan,Ralph Nader,green,90.0,3649
2000,Kansas,KS,Douglas,Al Gore,democrat,18249.0,39838
2000,Kansas,KS,Douglas,George W. Bush,republican,17062.0,39838
2000,Kansas,KS,Douglas,Ralph Nader,green,4031.0,39838
2000,Kansas,KS,Edwards,Al Gore,democrat,447.0,1563
2000,Kansas,KS,Edwards,George W. Bush,republican,1062.0,1563
2000,Kansas,KS,Edwards,Ralph Nader,green,33.0,1563
2000,Kansas,KS,Elk,Al Gore,democrat,402.0,1550
2000,Kansas,KS,Elk,George W. Bush,republican,1080.0,1550
2000,Kansas,KS,Elk,Ralph Nader,green,34.0,1550
2000,Kansas,KS,Ellis,Al Gore,democrat,3926.0,11160
2000,Kansas,KS,Ellis,George W. Bush,republican,6516.0,11160
2000,Kansas,KS,Ellis,Ralph Nader,green,543.0,11160
2000,Kansas,KS,Ellsworth,Al Gore,democrat,825.0,2839
2000,Kansas,KS,Ellsworth,George W. Bush,republican,1845.0,2839
2000,Kansas,KS,Ellsworth,Ralph Nader,green,130.0,2839
2000,Kansas,KS,Finney,Al Gore,democrat,2431.0,9150
2000,Kansas,KS,Finney,George W. Bush,republican,6442.0,9150
2000,Kansas,KS,Finney,Ralph Nader,green,182.0,9150
2000,Kansas,KS,Ford,Al Gore,democrat,2566.0,8917
2000,Kansas,KS,Ford,George W. Bush,republican,6050.0,8917
2000,Kansas,KS,Ford,Ralph Nader,green,200.0,8917
2000,Kansas,KS,Franklin,Al Gore,democrat,3321.0,9658
2000,Kansas,KS,Franklin,George W. Bush,republican,5925.0,9658
2000,Kansas,KS,Franklin,Ralph Nader,green,306.0,9658
2000,Kansas,KS,Geary,Al Gore,democrat,2660.0,6866
2000,Kansas,KS,Geary,George W. Bush,republican,3977.0,6866
2000,Kansas,KS,Geary,Ralph Nader,green,158.0,6866
2000,Kansas,KS,Gove,Al Gore,democrat,296.0,1495
2000,Kansas,KS,Gove,George W. Bush,republican,1122.0,1495
2000,Kansas,KS,Gove,Ralph Nader,green,44.0,1495
2000,Kansas,KS,Graham,Al Gore,democrat,346.0,1474
2000,Kansas,KS,Graham,George W. Bush,republican,1058.0,1474
2000,Kansas,KS,Graham,Ralph Nader,green,47.0,1474
2000,Kansas,KS,Grant,Al Gore,democrat,683.0,2856
2000,Kansas,KS,Grant,George W. Bush,republican,2126.0,2856
2000,Kansas,KS,Grant,Ralph Nader,green,39.0,2856
2000,Kansas,KS,Gray,Al Gore,democrat,482.0,2160
2000,Kansas,KS,Gray,George W. Bush,republican,1631.0,2160
2000,Kansas,KS,Gray,Ralph Nader,green,27.0,2160
2000,Kansas,KS,Greeley,Al Gore,democrat,143.0,803
2000,Kansas,KS,Greeley,George W. Bush,republican,628.0,803
2000,Kansas,KS,Greeley,Ralph Nader,green,24.0,803
2000,Kansas,KS,Greenwood,Al Gore,democrat,1027.0,3561
2000,Kansas,KS,Greenwood,George W. Bush,republican,2392.0,3561
2000,Kansas,KS,Greenwood,Ralph Nader,green,81.0,3561
2000,Kansas,KS,Hamilton,Al Gore,democrat,264.0,1192
2000,Kansas,KS,Hamilton,George W. Bush,republican,901.0,1192
2000,Kansas,KS,Hamilton,Ralph Nader,green,15.0,1192
2000,Kansas,KS,Harper,Al Gore,democrat,869.0,3055
2000,Kansas,KS,Harper,George W. Bush,republican,2076.0,3055
2000,Kansas,KS,Harper,Ralph Nader,green,75.0,3055
2000,Kansas,KS,Harvey,Al Gore,democrat,4591.0,13684
2000,Kansas,KS,Harvey,George W. Bush,republican,8271.0,13684
2000,Kansas,KS,Harvey,Ralph Nader,green,651.0,13684
2000,Kansas,KS,Haskell,Al Gore,democrat,263.0,1616
2000,Kansas,KS,Haskell,George W. Bush,republican,1323.0,1616
2000,Kansas,KS,Haskell,Ralph Nader,green,16.0,1616
2000,Kansas,KS,Hodgeman,Al Gore,democrat,217.0,1088
2000,Kansas,KS,Hodgeman,George W. Bush,republican,835.0,1088
2000,Kansas,KS,Hodgeman,Ralph Nader,green,21.0,1088
2000,Kansas,KS,Jackson,Al Gore,democrat,1990.0,5250
2000,Kansas,KS,Jackson,George W. Bush,republican,3001.0,5250
2000,Kansas,KS,Jackson,Ralph Nader,green,123.0,5250
2000,Kansas,KS,Jefferson,Al Gore,democrat,3000.0,7877
2000,Kansas,KS,Jefferson,George W. Bush,republican,4423.0,7877
2000,Kansas,KS,Jefferson,Ralph Nader,green,321.0,7877
2000,Kansas,KS,Jewell,Al Gore,democrat,380.0,1877
2000,Kansas,KS,Jewell,George W. Bush,republican,1400.0,1877
2000,Kansas,KS,Jewell,Ralph Nader,green,57.0,1877
2000,Kansas,KS,Johnson,Al Gore,democrat,79118.0,217536
2000,Kansas,KS,Johnson,George W. Bush,republican,129965.0,217536
2000,Kansas,KS,Johnson,Ralph Nader,green,6493.0,217536
2000,Kansas,KS,Kearny,Al Gore,democrat,320.0,1435
2000,Kansas,KS,Kearny,George W. Bush,republican,1084.0,1435
2000,Kansas,KS,Kearny,Ralph Nader,green,16.0,1435
2000,Kansas,KS,Kingman,Al Gore,democrat,991.0,3808
2000,Kansas,KS,Kingman,George W. Bush,republican,2672.0,3808
2000,Kansas,KS,Kingman,Ralph Nader,green,86.0,3808
2000,Kansas,KS,Kiowa,Al Gore,democrat,294.0,1608
2000,Kansas,KS,Kiowa,George W. Bush,republican,1262.0,1608
2000,Kansas,KS,Kiowa,Ralph Nader,green,34.0,1608
2000,Kansas,KS,Labette,Al Gore,democrat,3745.0,8538
2000,Kansas,KS,Labette,George W. Bush,republican,4475.0,8538
2000,Kansas,KS,Labette,Ralph Nader,green,230.0,8538
2000,Kansas,KS,Lane,Al Gore,democrat,252.0,1133
2000,Kansas,KS,Lane,George W. Bush,republican,846.0,1133
2000,Kansas,KS,Lane,Ralph Nader,green,23.0,1133
2000,Kansas,KS,Leavenworth,Al Gore,democrat,9733.0,23271
2000,Kansas,KS,Leavenworth,George W. Bush,republican,12583.0,23271
2000,Kansas,KS,Leavenworth,Ralph Nader,green,679.0,23271
2000,Kansas,KS,Lincoln,Al Gore,democrat,469.0,1890
2000,Kansas,KS,Lincoln,George W. Bush,republican,1295.0,1890
2000,Kansas,KS,Lincoln,Ralph Nader,green,98.0,1890
2000,Kansas,KS,Linn,Al Gore,democrat,1587.0,4259
2000,Kansas,KS,Linn,George W. Bush,republican,2513.0,4259
2000,Kansas,KS,Linn,Ralph Nader,green,91.0,4259
2000,Kansas,KS,Logan,Al Gore,democrat,231.0,1397
2000,Kansas,KS,Logan,George W. Bush,republican,1088.0,1397
2000,Kansas,KS,Logan,Ralph Nader,green,49.0,1397
2000,Kansas,KS,Lyon,Al Gore,democrat,5190.0,12455
2000,Kansas,KS,Lyon,George W. Bush,republican,6652.0,12455
2000,Kansas,KS,Lyon,Ralph Nader,green,417.0,12455
2000,Kansas,KS,McPherson,Al Gore,democrat,3272.0,12461
2000,Kansas,KS,McPherson,George W. Bush,republican,8501.0,12461
2000,Kansas,KS,McPherson,Ralph Nader,green,534.0,12461
2000,Kansas,KS,Marion,Al Gore,democrat,1475.0,5903
2000,Kansas,KS,Marion,George W. Bush,republican,4156.0,5903
2000,Kansas,KS,Marion,Ralph Nader,green,189.0,5903
2000,Kansas,KS,Marshall,Al Gore,democrat,1831.0,5115
2000,Kansas,KS,Marshall,George W. Bush,republican,3066.0,5115
2000,Kansas,KS,Marshall,Ralph Nader,green,134.0,5115
2000,Kansas,KS,Meade,Al Gore,democrat,400.0,2053
2000,Kansas,KS,Meade,George W. Bush,republican,1604.0,2053
2000,Kansas,KS,Meade,Ralph Nader,green,33.0,2053
2000,Kansas,KS,Miami,Al Gore,democrat,4554.0,11607
2000,Kansas,KS,Miami,George W. Bush,republican,6611.0,11607
2000,Kansas,KS,Miami,Ralph Nader,green,294.0,11607
2000,Kansas,KS,Mitchell,Al Gore,democrat,751.0,3266
2000,Kansas,KS,Mitchell,George W. Bush,republican,2350.0,3266
2000,Kansas,KS,Mitchell,Ralph Nader,green,115.0,3266
2000,Kansas,KS,Montgomery,Al Gore,democrat,4770.0,13745
2000,Kansas,KS,Montgomery,George W. Bush,republican,8496.0,13745
2000,Kansas,KS,Montgomery,Ralph Nader,green,269.0,13745
2000,Kansas,KS,Morris,Al Gore,democrat,882.0,2641
2000,Kansas,KS,Morris,George W. Bush,republican,1599.0,2641
2000,Kansas,KS,Morris,Ralph Nader,green,104.0,2641
2000,Kansas,KS,Morton,Al Gore,democrat,321.0,1557
2000,Kansas,KS,Morton,George W. Bush,republican,1203.0,1557
2000,Kansas,KS,Morton,Ralph Nader,green,19.0,1557
2000,Kansas,KS,Nemaha,Al Gore,democrat,1494.0,5290
2000,Kansas,KS,Nemaha,George W. Bush,republican,3578.0,5290
2000,Kansas,KS,Nemaha,Ralph Nader,green,102.0,5290
2000,Kansas,KS,Neosho,Al Gore,democrat,2588.0,6886
2000,Kansas,KS,Neosho,George W. Bush,republican,4014.0,6886
2000,Kansas,KS,Neosho,Ralph Nader,green,194.0,6886
2000,Kansas,KS,Ness,Al Gore,democrat,383.0,1876
2000,Kansas,KS,Ness,George W. Bush,republican,1420.0,1876
2000,Kansas,KS,Ness,Ralph Nader,green,49.0,1876
2000,Kansas,KS,Norton,Al Gore,democrat,598.0,2451
2000,Kansas,KS,Norton,George W. Bush,republican,1744.0,2451
2000,Kansas,KS,Norton,Ralph Nader,green,65.0,2451
2000,Kansas,KS,Osage,Al Gore,democrat,2530.0,6613
2000,Kansas,KS,Osage,George W. Bush,republican,3770.0,6613
2000,Kansas,KS,Osage,Ralph Nader,green,171.0,6613
2000,Kansas,KS,Osborne,Al Gore,democrat,484.0,2030
2000,Kansas,KS,Osborne,George W. Bush,republican,1432.0,2030
2000,Kansas,KS,Osborne,Ralph Nader,green,74.0,2030
2000,Kansas,KS,Ottawa,Al Gore,democrat,631.0,2791
2000,Kansas,KS,Ottawa,George W. Bush,republican,1977.0,2791
2000,Kansas,KS,Ottawa,Ralph Nader,green,145.0,2791
2000,Kansas,KS,Pawnee,Al Gore,democrat,968.0,2940
2000,Kansas,KS,Pawnee,George W. Bush,republican,1850.0,2940
2000,Kansas,KS,Pawnee,Ralph Nader,green,93.0,2940
2000,Kansas,KS,Phillips,Al Gore,democrat,611.0,2792
2000,Kansas,KS,Phillips,George W. Bush,republican,2057.0,2792
2000,Kansas,KS,Phillips,Ralph Nader,green,85.0,2792
2000,Kansas,KS,Pottawatomie,Al Gore,democrat,2037.0,7731
2000,Kansas,KS,Pottawatomie,George W. Bush,republican,4985.0,7731
2000,Kansas,KS,Pottawatomie,Ralph Nader,green,252.0,7731
2000,Kansas,KS,Pratt,Al Gore,democrat,1314.0,4416
2000,Kansas,KS,Pratt,George W. Bush,republican,2885.0,4416
2000,Kansas,KS,Pratt,Ralph Nader,green,149.0,4416
2000,Kansas,KS,Rawlins,Al Gore,democrat,306.0,1740
2000,Kansas,KS,Rawlins,George W. Bush,republican,1349.0,1740
2000,Kansas,KS,Rawlins,Ralph Nader,green,49.0,1740
2000,Kansas,KS,Reno,Al Gore,democrat,9025.0,25430
2000,Kansas,KS,Reno,George W. Bush,republican,15179.0,25430
2000,Kansas,KS,Reno,Ralph Nader,green,877.0,25430
2000,Kansas,KS,Republic,Al Gore,democrat,604.0,2985
2000,Kansas,KS,Republic,George W. Bush,republican,2239.0,2985
2000,Kansas,KS,Republic,Ralph Nader,green,103.0,2985
2000,Kansas,KS,Rice,Al Gore,democrat,1422.0,4520
2000,Kansas,KS,Rice,George W. Bush,republican,2903.0,4520
2000,Kansas,KS,Rice,Ralph Nader,green,128.0,4520
2000,Kansas,KS,Riley,Al Gore,democrat,6188.0,18253
2000,Kansas,KS,Riley,George W. Bush,republican,10672.0,18253
2000,Kansas,KS,Riley,Ralph Nader,green,1171.0,18253
2000,Kansas,KS,Rooks,Al Gore,democrat,597.0,2775
2000,Kansas,KS,Rooks,George W. Bush,republican,2016.0,2775
2000,Kansas,KS,Rooks,Ralph Nader,green,105.0,2775
2000,Kansas,KS,Rush,Al Gore,democrat,505.0,1854
2000,Kansas,KS,Rush,George W. Bush,republican,1235.0,1854
2000,Kansas,KS,Rush,Ralph Nader,green,82.0,1854
2000,Kansas,KS,Russell,Al Gore,democrat,886.0,3482
2000,Kansas,KS,Russell,George W. Bush,republican,2434.0,3482
2000,Kansas,KS,Russell,Ralph Nader,green,121.0,3482
2000,Kansas,KS,Saline,Al Gore,democrat,7487.0,21527
2000,Kansas,KS,Saline,George W. Bush,republican,12412.0,21527
2000,Kansas,KS,Saline,Ralph Nader,green,1367.0,21527
2000,Kansas,KS,Scott,Al Gore,democrat,418.0,2303
2000,Kansas,KS,Scott,George W. Bush,republican,1811.0,2303
2000,Kansas,KS,Scott,Ralph Nader,green,52.0,2303
2000,Kansas,KS,Sedgwick,Al Gore,democrat,62561.0,163417
2000,Kansas,KS,Sedgwick,George W. Bush,republican,93724.0,163417
2000,Kansas,KS,Sedgwick,Ralph Nader,green,4669.0,163417
2000,Kansas,KS,Seward,Al Gore,democrat,1126.0,5096
2000,Kansas,KS,Seward,George W. Bush,republican,3869.0,5096
2000,Kansas,KS,Seward,Ralph Nader,green,60.0,5096
2000,Kansas,KS,Shawnee,Al Gore,democrat,34818.0,74373
2000,Kansas,KS,Shawnee,George W. Bush,republican,35894.0,74373
2000,Kansas,KS,Shawnee,Ralph Nader,green,2529.0,74373
2000,Kansas,KS,Sheridan,Al Gore,democrat,281.0,1489
2000,Kansas,KS,Sheridan,George W. Bush,republican,1132.0,1489
2000,Kansas,KS,Sheridan,Ralph Nader,green,55.0,1489
2000,Kansas,KS,Sherman,Al Gore,democrat,681.0,2682
2000,Kansas,KS,Sherman,George W. Bush,republican,1894.0,2682
2000,Kansas,KS,Sherman,Ralph Nader,green,60.0,2682
2000,Kansas,KS,Smith,Al Gore,democrat,534.0,2184
2000,Kansas,KS,Smith,George W. Bush,republican,1534.0,2184
2000,Kansas,KS,Smith,Ralph Nader,green,79.0,2184
2000,Kansas,KS,Stafford,Al Gore,democrat,567.0,2200
2000,Kansas,KS,Stafford,George W. Bush,republican,1546.0,2200
2000,Kansas,KS,Stafford,Ralph Nader,green,54.0,2200
2000,Kansas,KS,Stanton,Al Gore,democrat,215.0,1029
2000,Kansas,KS,Stanton,George W. Bush,republican,785.0,1029
2000,Kansas,KS,Stanton,Ralph Nader,green,16.0,1029
2000,Kansas,KS,Stevens,Al Gore,democrat,345.0,2111
2000,Kansas,KS,Stevens,George W. Bush,republican,1714.0,2111
2000,Kansas,KS,Stevens,Ralph Nader,green,34.0,2111
2000,Kansas,KS,Sumner,Al Gore,democrat,3549.0,10232
2000,Kansas,KS,Sumner,George W. Bush,republican,6176.0,10232
2000,Kansas,KS,Sumner,Ralph Nader,green,306.0,10232
2000,Kansas,KS,Thomas,Al Gore,democrat,807.0,3780
2000,Kansas,KS,Thomas,George W. Bush,republican,2822.0,3780
2000,Kansas,KS,Thomas,Ralph Nader,green,93.0,3780
2000,Kansas,KS,Trego,Al Gore,democrat,516.0,1837
2000,Kansas,KS,Trego,George W. Bush,republican,1220.0,1837
2000,Kansas,KS,Trego,Ralph Nader,green,69.0,1837
2000,Kansas,KS,Wabaunsee,Al Gore,democrat,1025.0,3420
2000,Kansas,KS,Wabaunsee,George W. Bush,republican,2182.0,3420
2000,Kansas,KS,Wabaunsee,Ralph Nader,green,96.0,3420
2000,Kansas,KS,Wallace,Al Gore,democrat,103.0,861
2000,Kansas,KS,Wallace,George W. Bush,republican,737.0,861
2000,Kansas,KS,Wallace,Ralph Nader,green,14.0,861
2000,Kansas,KS,Washington,Al Gore,democrat,687.0,3267
2000,Kansas,KS,Washington,George W. Bush,republican,2446.0,3267
2000,Kansas,KS,Washington,Ralph Nader,green,77.0,3267
2000,Kansas,KS,Wichita,Al Gore,democrat,207.0,1090
2000,Kansas,KS,Wichita,George W. Bush,republican,859.0,1090
2000,Kansas,KS,Wichita,Ralph Nader,green,15.0,1090
2000,Kansas,KS,Wilson,Al Gore,democrat,1186.0,4095
2000,Kansas,KS,Wilson,George W. Bush,republican,2748.0,4095
2000,Kansas,KS,Wilson,Ralph Nader,green,100.0,4095
2000,Kansas,KS,Woodson,Al Gore,democrat,521.0,1595
2000,Kansas,KS,Woodson,George W. Bush,republican,974.0,1595
2000,Kansas,KS,Woodson,Ralph Nader,green,59.0,1595
2000,Kansas,KS,Wyandotte,Al Gore,democrat,32411.0,48272
2000,Kansas,KS,Wyandotte,George W. Bush,republican,14024.0,48272
2000,Kansas,KS,Wyandotte,Ralph Nader,green,1287.0,48272
2000,Kentucky,KY,Adair,Al Gore,democrat,1779.0,7328
2000,Kentucky,KY,Adair,George W. Bush,republican,5460.0,7328
2000,Kentucky,KY,Adair,Ralph Nader,green,48.0,7328
2000,Kentucky,KY,Allen,Al Gore,democrat,1950.0,6429
2000,Kentucky,KY,Allen,George W. Bush,republican,4415.0,6429
2000,Kentucky,KY,Allen,Ralph Nader,green,31.0,6429
2000,Kentucky,KY,Anderson,Al Gore,democrat,2902.0,7967
2000,Kentucky,KY,Anderson,George W. Bush,republican,4909.0,7967
2000,Kentucky,KY,Anderson,Ralph Nader,green,120.0,7967
2000,Kentucky,KY,Ballard,Al Gore,democrat,1880.0,3770
2000,Kentucky,KY,Ballard,George W. Bush,republican,1824.0,3770
2000,Kentucky,KY,Ballard,Ralph Nader,green,23.0,3770
2000,Kentucky,KY,Barren,Al Gore,democrat,4930.0,13844
2000,Kentucky,KY,Barren,George W. Bush,republican,8741.0,13844
2000,Kentucky,KY,Barren,Ralph Nader,green,108.0,13844
2000,Kentucky,KY,Bath,Al Gore,democrat,2087.0,4473
2000,Kentucky,KY,Bath,George W. Bush,republican,2303.0,4473
2000,Kentucky,KY,Bath,Ralph Nader,green,49.0,4473
2000,Kentucky,KY,Bell,Al Gore,democrat,4787.0,10611
2000,Kentucky,KY,Bell,George W. Bush,republican,5585.0,10611
2000,Kentucky,KY,Bell,Ralph Nader,green,102.0,10611
2000,Kentucky,KY,Boone,Al Gore,democrat,9248.0,31984
2000,Kentucky,KY,Boone,George W. Bush,republican,22016.0,31984
2000,Kentucky,KY,Boone,Ralph Nader,green,485.0,31984
2000,Kentucky,KY,Bourbon,Al Gore,democrat,3048.0,7102
2000,Kentucky,KY,Bourbon,George W. Bush,republican,3881.0,7102
2000,Kentucky,KY,Bourbon,Ralph Nader,green,126.0,7102
2000,Kentucky,KY,Boyd,Al Gore,democrat,9541.0,19182
2000,Kentucky,KY,Boyd,George W. Bush,republican,9247.0,19182
2000,Kentucky,KY,Boyd,Ralph Nader,green,274.0,19182
2000,Kentucky,KY,Boyle,Al Gore,democrat,3963.0,10326
2000,Kentucky,KY,Boyle,George W. Bush,republican,6126.0,10326
2000,Kentucky,KY,Boyle,Ralph Nader,green,177.0,10326
2000,Kentucky,KY,Bracken,Al Gore,democrat,888.0,3019
2000,Kentucky,KY,Bracken,George W. Bush,republican,2065.0,3019
2000,Kentucky,KY,Bracken,Ralph Nader,green,37.0,3019
2000,Kentucky,KY,Breathitt,Al Gore,democrat,2902.0,5073
2000,Kentucky,KY,Breathitt,George W. Bush,republican,2084.0,5073
2000,Kentucky,KY,Breathitt,Ralph Nader,green,57.0,5073
2000,Kentucky,KY,Breckinridge,Al Gore,democrat,2595.0,7453
2000,Kentucky,KY,Breckinridge,George W. Bush,republican,4763.0,7453
2000,Kentucky,KY,Breckinridge,Ralph Nader,green,48.0,7453
2000,Kentucky,KY,Bullitt,Al Gore,democrat,8195.0,22701
2000,Kentucky,KY,Bullitt,George W. Bush,republican,14054.0,22701
2000,Kentucky,KY,Bullitt,Ralph Nader,green,270.0,22701
2000,Kentucky,KY,Butler,Al Gore,democrat,1299.0,5010
2000,Kentucky,KY,Butler,George W. Bush,republican,3654.0,5010
2000,Kentucky,KY,Butler,Ralph Nader,green,27.0,5010
2000,Kentucky,KY,Caldwell,Al Gore,democrat,2223.0,5482
2000,Kentucky,KY,Caldwell,George W. Bush,republican,3161.0,5482
2000,Kentucky,KY,Caldwell,Ralph Nader,green,54.0,5482
2000,Kentucky,KY,Calloway,Al Gore,democrat,5635.0,13673
2000,Kentucky,KY,Calloway,George W. Bush,republican,7705.0,13673
2000,Kentucky,KY,Calloway,Ralph Nader,green,236.0,13673
2000,Kentucky,KY,Campbell,Al Gore,democrat,12040.0,33829
2000,Kentucky,KY,Campbell,George W. Bush,republican,20789.0,33829
2000,Kentucky,KY,Campbell,Ralph Nader,green,720.0,33829
2000,Kentucky,KY,Carlisle,Al Gore,democrat,1149.0,2593
2000,Kentucky,KY,Carlisle,George W. Bush,republican,1405.0,2593
2000,Kentucky,KY,Carlisle,Ralph Nader,green,14.0,2593
2000,Kentucky,KY,Carroll,Al Gore,democrat,1601.0,3499
2000,Kentucky,KY,Carroll,George W. Bush,republican,1818.0,3499
2000,Kentucky,KY,Carroll,Ralph Nader,green,57.0,3499
2000,Kentucky,KY,Carter,Al Gore,democrat,4182.0,8959
2000,Kentucky,KY,Carter,George W. Bush,republican,4617.0,8959
2000,Kentucky,KY,Carter,Ralph Nader,green,97.0,8959
2000,Kentucky,KY,Casey,Al Gore,democrat,1122.0,5469
2000,Kentucky,KY,Casey,George W. Bush,republican,4284.0,5469
2000,Kentucky,KY,Casey,Ralph Nader,green,36.0,5469
2000,Kentucky,KY,Christian,Al Gore,democrat,6778.0,17773
2000,Kentucky,KY,Christian,George W. Bush,republican,10787.0,17773
2000,Kentucky,KY,Christian,Ralph Nader,green,137.0,17773
2000,Kentucky,KY,Clark,Al Gore,democrat,4918.0,12473
2000,Kentucky,KY,Clark,George W. Bush,republican,7297.0,12473
2000,Kentucky,KY,Clark,Ralph Nader,green,191.0,12473
2000,Kentucky,KY,Clay,Al Gore,democrat,1723.0,6719
2000,Kentucky,KY,Clay,George W. Bush,republican,4926.0,6719
2000,Kentucky,KY,Clay,Ralph Nader,green,28.0,6719
2000,Kentucky,KY,Clinton,Al Gore,democrat,1032.0,4305
2000,Kentucky,KY,Clinton,George W. Bush,republican,3224.0,4305
2000,Kentucky,KY,Clinton,Ralph Nader,green,24.0,4305
2000,Kentucky,KY,Crittenden,Al Gore,democrat,1610.0,4154
2000,Kentucky,KY,Crittenden,George W. Bush,republican,2469.0,4154
2000,Kentucky,KY,Crittenden,Ralph Nader,green,41.0,4154
2000,Kentucky,KY,Cumberland,Al Gore,democrat,736.0,3006
2000,Kentucky,KY,Cumberland,George W. Bush,republican,2220.0,3006
2000,Kentucky,KY,Cumberland,Ralph Nader,green,22.0,3006
2000,Kentucky,KY,Daviess,Al Gore,democrat,14126.0,36240
2000,Kentucky,KY,Daviess,George W. Bush,republican,21361.0,36240
2000,Kentucky,KY,Daviess,Ralph Nader,green,506.0,36240
2000,Kentucky,KY,Edmonson,Al Gore,democrat,1710.0,4995
2000,Kentucky,KY,Edmonson,George W. Bush,republican,3250.0,4995
