Location,Total_Votes_2004,2004_republican_votes,2004_democrat_votes,State_Code
"Montana, Treasure",482,348.0,121.0,MT
"Montana, Valley",4018,2476.0,1431.0,MT
"Montana, Wheatland",979,706.0,250.0,MT
"Montana, Wibaux",560,407.0,144.0,MT
"Montana, Yellowstone",66286,40903.0,24120.0,MT
"Nebraska, Adams",13286,9233.0,3791.0,NE
"Nebraska, Antelope",3424,2761.0,613.0,NE
"Nebraska, Arthur",266,240.0,24.0,NE
"Nebraska, Banner",437,379.0,56.0,NE
"Nebraska, Blaine",339,301.0,38.0,NE
"Nebraska, Boone",2895,2309.0,546.0,NE
"Nebraska, Box Butte",5152,3396.0,1657.0,NE
"Nebraska, Boyd",1148,911.0,228.0,NE
"Nebraska, Brown",1733,1426.0,268.0,NE
"Nebraska, Buffalo",18608,14222.0,4100.0,NE
"Nebraska, Burt",3668,2349.0,1272.0,NE
"Nebraska, Butler",4168,3016.0,1068.0,NE
"Nebraska, Cass",11529,7763.0,3619.0,NE
"Nebraska, Cedar",4536,3387.0,1083.0,NE
"Nebraska, Chase",1973,1652.0,302.0,NE
"Nebraska, Cherry",3042,2509.0,483.0,NE
"Nebraska, Cheyenne",4746,3791.0,893.0,NE
"Nebraska, Clay",3337,2543.0,743.0,NE
"Nebraska, Colfax",3633,2589.0,990.0,NE
"Nebraska, Cuming",4349,3330.0,966.0,NE
"Nebraska, Custer",5612,4518.0,1040.0,NE
"Nebraska, Dakota",6615,3526.0,3027.0,NE
"Nebraska, Dawes",3994,2809.0,1119.0,NE
"Nebraska, Dawson",7956,6149.0,1728.0,NE
"Nebraska, Deuel",1053,820.0,222.0,NE
"Nebraska, Dixon",3009,2028.0,938.0,NE
"Nebraska, Dodge",16172,10716.0,5250.0,NE
"Nebraska, Douglas",207071,120813.0,83330.0,NE
"Nebraska, Dundy",1053,858.0,186.0,NE
"Nebraska, Fillmore",3193,2314.0,828.0,NE
"Nebraska, Franklin",1714,1277.0,412.0,NE
"Nebraska, Frontier",1467,1160.0,275.0,NE
"Nebraska, Furnas",2467,1950.0,492.0,NE
"Nebraska, Gage",10384,6575.0,3655.0,NE
"Nebraska, Garden",1183,970.0,201.0,NE
"Nebraska, Garfield",1017,806.0,196.0,NE
"Nebraska, Gosper",1119,890.0,222.0,NE
"Nebraska, Grant",396,352.0,41.0,NE
"Nebraska, Greeley",1248,865.0,361.0,NE
"Nebraska, Hall",21154,14592.0,6228.0,NE
"Nebraska, Hamilton",4866,3785.0,1012.0,NE
"Nebraska, Harlan",1897,1467.0,398.0,NE
"Nebraska, Hayes",598,524.0,66.0,NE
"Nebraska, Hitchcock",1486,1171.0,296.0,NE
"Nebraska, Holt",5174,4217.0,894.0,NE
"Nebraska, Hooker",461,392.0,64.0,NE
"Nebraska, Howard",2979,2020.0,900.0,NE
"Nebraska, Jefferson",4011,2600.0,1352.0,NE
"Nebraska, Johnson",2394,1470.0,885.0,NE
"Nebraska, Kearney",3379,2621.0,707.0,NE
"Nebraska, Keith",4137,3356.0,743.0,NE
"Nebraska, Keya Paha",549,442.0,98.0,NE
"Nebraska, Kimball",1877,1491.0,366.0,NE
"Nebraska, Knox",4213,3062.0,1086.0,NE
"Nebraska, Lancaster",124509,69764.0,52747.0,NE
"Nebraska, Lincoln",16199,11056.0,4905.0,NE
"Nebraska, Logan",429,357.0,67.0,NE
"Nebraska, Loup",386,314.0,68.0,NE
"Nebraska, Madison",14089,10981.0,2934.0,NE
"Nebraska, McPherson",312,259.0,49.0,NE
"Nebraska, Merrick",3657,2771.0,833.0,NE
"Nebraska, Morrill",2293,1755.0,495.0,NE
"Nebraska, Nance",1731,1237.0,459.0,NE
"Nebraska, Nemaha",3715,2595.0,1066.0,NE
"Nebraska, Nuckolls",2471,1884.0,541.0,NE
"Nebraska, Otoe",7386,5018.0,2275.0,NE
"Nebraska, Pawnee",1483,986.0,481.0,NE
"Nebraska, Perkins",1558,1285.0,262.0,NE
"Nebraska, Phelps",4743,3872.0,830.0,NE
"Nebraska, Pierce",3398,2824.0,546.0,NE
"Nebraska, Platte",13987,11130.0,2657.0,NE
"Nebraska, Polk",2727,2146.0,549.0,NE
"Nebraska, Red Willow",5258,4129.0,1055.0,NE
"Nebraska, Richardson",4278,2924.0,1297.0,NE
"Nebraska, Rock",883,740.0,130.0,NE
"Nebraska, Saline",5566,3071.0,2420.0,NE
"Nebraska, Sarpy",58334,40163.0,17455.0,NE
"Nebraska, Saunders",9489,6441.0,2884.0,NE
"Nebraska, Scotts Bluff",14390,10378.0,3843.0,NE
"Nebraska, Seward",7565,5353.0,2114.0,NE
"Nebraska, Sheridan",2599,2136.0,430.0,NE
"Nebraska, Sherman",1643,1072.0,541.0,NE
"Nebraska, Sioux",809,677.0,123.0,NE
"Nebraska, Stanton",2745,2159.0,559.0,NE
"Nebraska, Thayer",2878,2075.0,764.0,NE
"Nebraska, Thomas",444,378.0,60.0,NE
"Nebraska, Thurston",2387,1154.0,1212.0,NE
"Nebraska, Valley",2391,1801.0,564.0,NE
"Nebraska, Washington",9950,7083.0,2754.0,NE
"Nebraska, Wayne",4085,2971.0,1059.0,NE
"Nebraska, Webster",2002,1403.0,557.0,NE
"Nebraska, Wheeler",453,366.0,81.0,NE
"Nebraska, York",6797,5393.0,1304.0,NE
"Nevada, Carson City",23106,13171.0,9441.0,NV
"Nevada, Churchill",10237,7335.0,2705.0,NV
"Nevada, Clark",545397,255337.0,281767.0,NV
"Nevada, Douglas",23898,15192.0,8275.0,NV
"Nevada, Elko",15309,11938.0,3050.0,NV
"Nevada, Esmeralda",481,367.0,99.0,NV
"Nevada, Eureka",738,571.0,144.0,NV
"Nevada, Humboldt",5367,3896.0,1361.0,NV
"Nevada, Lander",2053,1602.0,414.0,NV
"Nevada, Lincoln",2047,1579.0,418.0,NV
"Nevada, Lyon",17151,11136.0,5637.0,NV
"Nevada, Mineral",2327,1336.0,931.0,NV
"Nevada, Nye",14510,8487.0,5616.0,NV
"Nevada, Pershing",1917,1341.0,538.0,NV
"Nevada, Storey",2168,1253.0,871.0,NV
"Nevada, Washoe",159079,81545.0,74841.0,NV
"Nevada, White Pine",3802,2604.0,1082.0,NV
"New Hampshire, Belknap",32298,17920.0,14080.0,NH
"New Hampshire, Carroll",28222,14614.0,13319.0,NH
"New Hampshire, Cheshire",41337,16463.0,24438.0,NH
"New Hampshire, Coos",16919,8143.0,8585.0,NH
"New Hampshire, Grafton",46962,20277.0,26180.0,NH
"New Hampshire, Hillsborough",195427,99724.0,94121.0,NH
"New Hampshire, Merrimack",76655,36060.0,39975.0,NH
"New Hampshire, Rockingham",158766,82069.0,75437.0,NH
"New Hampshire, Strafford",59280,25825.0,32942.0,NH
"New Hampshire, Sullivan",21796,10142.0,11434.0,NH
"New Jersey, Atlantic",106097,49487.0,55746.0,NJ
"New Jersey, Bergen",400244,189833.0,207666.0,NJ
"New Jersey, Burlington",207956,95936.0,110411.0,NJ
"New Jersey, Camden",220933,81427.0,137765.0,NJ
"New Jersey, Cape May",50762,28832.0,21475.0,NJ
"New Jersey, Cumberland",53185,24362.0,27875.0,NJ
"New Jersey, Essex",289348,83374.0,203681.0,NJ
"New Jersey, Gloucester",127964,60033.0,66835.0,NJ
"New Jersey, Hudson",189446,60646.0,127447.0,NJ
"New Jersey, Hunterdon",66680,39888.0,26050.0,NJ
"New Jersey, Mercer",149510,56604.0,91580.0,NJ
"New Jersey, Middlesex",295805,126492.0,166628.0,NJ
"New Jersey, Monmouth",299939,163650.0,133773.0,NJ
"New Jersey, Morris",235154,135241.0,98066.0,NJ
"New Jersey, Ocean",254306,152204.0,99839.0,NJ
"New Jersey, Passaic",171311,75200.0,94962.0,NJ
"New Jersey, Salem",29781,15721.0,13749.0,NJ
"New Jersey, Somerset",140279,72508.0,66476.0,NJ
"New Jersey, Sussex",69396,44506.0,23990.0,NJ
"New Jersey, Union",203387,82517.0,119372.0,NJ
"New Jersey, Warren",48208,29542.0,18044.0,NJ
"New Mexico, Bernalillo",256811,121454.0,132252.0,NM
"New Mexico, Catron",1993,1427.0,551.0,NM
"New Mexico, Chaves",21705,14773.0,6726.0,NM
"New Mexico, Cibola",7487,3477.0,3913.0,NM
"New Mexico, Colfax",5968,3082.0,2824.0,NM
"New Mexico, Curry",14286,10649.0,3541.0,NM
"New Mexico, De Baca",993,706.0,281.0,NM
"New Mexico, Eddy",20270,13268.0,6880.0,NM
"New Mexico, Grant",13392,6135.0,7095.0,NM
"New Mexico, Guadalupe",2267,914.0,1340.0,NM
"New Mexico, Harding",644,380.0,259.0,NM
"New Mexico, Hidalgo",1964,1081.0,861.0,NM
"New Mexico, Lea",18181,14430.0,3646.0,NM
"New Mexico, Lincoln",9014,6070.0,2822.0,NM
"New Mexico, Los Alamos",11197,5810.0,5206.0,NM
"New Mexico, Luna",7593,4164.0,3340.0,NM
"New Mexico, McKinley",20623,7351.0,13051.0,NM
"New Mexico, Mora",2826,928.0,1876.0,NM
"New Mexico, Otero",20764,14066.0,6433.0,NM
"New Mexico, Quay",4117,2661.0,1422.0,NM
"New Mexico, Rio Arriba",14999,5149.0,9753.0,NM
"New Mexico, Roosevelt",7144,4997.0,2082.0,NM
"New Mexico, San Juan",45006,29525.0,14843.0,NM
"New Mexico, San Miguel",12116,3313.0,8683.0,NM
"New Mexico, Sandoval",44541,22628.0,21421.0,NM
"New Mexico, Santa Fe",66200,18466.0,47074.0,NM
"New Mexico, Sierra",5157,3162.0,1926.0,NM
"New Mexico, Socorro",7851,3696.0,4025.0,NM
"New Mexico, Taos",14835,3666.0,10987.0,NM
"New Mexico, Torrance",6507,4026.0,2386.0,NM
"New Mexico, Union",1881,1454.0,411.0,NM
"New Mexico, Valencia",26012,14474.0,11270.0,NM
"New York, Albany",147199,52369.0,86213.0,NY
"New York, Allegany",19270,11894.0,6392.0,NY
"New York, Bronx",342929,53738.0,276938.0,NY
"New York, Broome",91890,42100.0,44496.0,NY
"New York, Cattaraugus",34262,19028.0,13087.0,NY
"New York, Cayuga",36052,16626.0,16913.0,NY
"New York, Chautauqua",60942,30734.0,26369.0,NY
"New York, Chemung",39075,20742.0,16639.0,NY
"New York, Chenango",21341,11144.0,9003.0,NY
"New York, Clinton",33736,14633.0,17040.0,NY
"New York, Columbia",31103,13325.0,15238.0,NY
"New York, Cortland",22760,11085.0,10354.0,NY
"New York, Delaware",21166,11474.0,8425.0,NY
"New York, Dutchess",123881,59323.0,56533.0,NY
"New York, Erie",445138,173198.0,240563.0,NY
"New York, Essex",19082,9390.0,8474.0,NY
"New York, Franklin",18316,8103.0,9286.0,NY
"New York, Fulton",22215,12042.0,8919.0,NY
"New York, Genesee",27580,15701.0,9970.0,NY
"New York, Greene",22398,12159.0,8607.0,NY
"New York, Hamilton",3692,2358.0,1120.0,NY
"New York, Herkimer",28310,15265.0,11383.0,NY
"New York, Jefferson",38800,20248.0,16342.0,NY
"New York, Kings",687780,159200.0,494165.0,NY
"New York, Lewis",11397,6348.0,4417.0,NY
"New York, Livingston",29948,16885.0,11107.0,NY
"New York, Madison",30287,15584.0,12665.0,NY
"New York, Monroe",342981,153374.0,168088.0,NY
"New York, Montgomery",21221,10763.0,9175.0,NY
"New York, Nassau",618343,273502.0,317283.0,NY
"New York, New York",641747,104883.0,509841.0,NY
"New York, Niagara",96580,44525.0,45644.0,NY
"New York, Oneida",95369,49569.0,39658.0,NY
"New York, Onondaga",214589,88123.0,112618.0,NY
"New York, Ontario",50102,26611.0,20503.0,NY
"New York, Orange",144673,75010.0,61642.0,NY
"New York, Orleans",16573,9796.0,5734.0,NY
"New York, Oswego",51607,24675.0,23261.0,NY
"New York, Otsego",26652,12768.0,12402.0,NY
"New York, Putnam",46563,24397.0,18892.0,NY
"New York, Queens",605062,157948.0,422609.0,NY
"New York, Rensselaer",72514,32290.0,34741.0,NY
"New York, Richmond",160126,85302.0,66255.0,NY
"New York, Rockland",131231,61510.0,62391.0,NY
"New York, Saratoga",106873,53709.0,47367.0,NY
"New York, Schenectady",69469,30002.0,34762.0,NY
"New York, Schoharie",14557,8148.0,5455.0,NY
"New York, Schuyler",8590,4727.0,3290.0,NY
"New York, Seneca",15325,7603.0,6771.0,NY
"New York, St. Lawrence",41755,17310.0,22173.0,NY
"New York, Steuben",42284,26066.0,14090.0,NY
"New York, Suffolk",638712,292186.0,307011.0,NY
"New York, Sullivan",30966,14398.0,14447.0,NY
"New York, Tioga",23902,13343.0,9415.0,NY
"New York, Tompkins",42402,13539.0,25659.0,NY
"New York, Ulster",87712,35234.0,45530.0,NY
"New York, Warren",31059,16213.0,13054.0,NY
"New York, Washington",25103,13148.0,10295.0,NY
"New York, Wayne",41200,23126.0,15093.0,NY
"New York, Westchester",395770,151261.0,224992.0,NY
"New York, Wyoming",18164,11185.0,5894.0,NY
"New York, Yates",10711,6053.0,4062.0,NY
"North Carolina, Alamance",54175,33302.0,20686.0,NC
"North Carolina, Alexander",15600,10928.0,4618.0,NC
"North Carolina, Alleghany",4827,2883.0,1922.0,NC
"North Carolina, Anson",9225,3796.0,5413.0,NC
"North Carolina, Ashe",11823,7292.0,4477.0,NC
"North Carolina, Avery",7524,5678.0,1805.0,NC
"North Carolina, Beaufort",19522,12432.0,7025.0,NC
"North Carolina, Bertie",8032,3057.0,4938.0,NC
"North Carolina, Bladen",12313,6174.0,6109.0,NC
"North Carolina, Brunswick",37977,22925.0,14903.0,NC
"North Carolina, Buncombe",105013,52491.0,51868.0,NC
"North Carolina, Burke",30762,18922.0,11728.0,NC
"North Carolina, Cabarrus",60824,40780.0,19803.0,NC
"North Carolina, Caldwell",31348,21186.0,9999.0,NC
"North Carolina, Camden",3830,2480.0,1339.0,NC
"North Carolina, Carteret",25575,17716.0,7732.0,NC
"North Carolina, Caswell",9437,4868.0,4539.0,NC
"North Carolina, Catawba",58688,39602.0,18858.0,NC
"North Carolina, Chatham",25922,12892.0,12897.0,NC
"North Carolina, Cherokee",11199,7517.0,3635.0,NC
"North Carolina, Chowan",5386,2967.0,2406.0,NC
"North Carolina, Clay",4866,3209.0,1628.0,NC
"North Carolina, Cleveland",37079,22750.0,14215.0,NC
"North Carolina, Columbus",21191,10773.0,10343.0,NC
"North Carolina, Craven",37756,23575.0,14019.0,NC
"North Carolina, Cumberland",95226,49139.0,45788.0,NC
"North Carolina, Currituck",8976,6013.0,2909.0,NC
"North Carolina, Dare",15548,9345.0,6136.0,NC
"North Carolina, Davidson",59496,42075.0,17191.0,NC
"North Carolina, Davie",16680,12372.0,4233.0,NC
"North Carolina, Duplin",16583,9611.0,6923.0,NC
"North Carolina, Durham",109651,34614.0,74524.0,NC
"North Carolina, Edgecombe",21079,8163.0,12877.0,NC
"North Carolina, Forsyth",139125,75294.0,63340.0,NC
"North Carolina, Franklin",20918,11540.0,9286.0,NC
"North Carolina, Gaston",63755,43252.0,20254.0,NC
"North Carolina, Gates",4053,1924.0,2121.0,NC
"North Carolina, Graham",3987,2693.0,1272.0,NC
"North Carolina, Granville",18601,9491.0,9057.0,NC
"North Carolina, Greene",6472,3800.0,2665.0,NC
"North Carolina, Guilford",199314,98254.0,100042.0,NC
"North Carolina, Halifax",19647,8088.0,11528.0,NC
"North Carolina, Harnett",32571,20922.0,11563.0,NC
"North Carolina, Haywood",25932,14545.0,11237.0,NC
"North Carolina, Henderson",43234,28025.0,15003.0,NC
"North Carolina, Hertford",8132,2942.0,5141.0,NC
"North Carolina, Hoke",11088,5257.0,5794.0,NC
"North Carolina, Hyde",2293,1235.0,1048.0,NC
"North Carolina, Iredell",56973,38675.0,18065.0,NC
"North Carolina, Jackson",14174,7351.0,6737.0,NC
"North Carolina, Johnston",54357,36903.0,17266.0,NC
"North Carolina, Jones",4513,2607.0,1893.0,NC
"North Carolina, Lee",19543,11834.0,7657.0,NC
"North Carolina, Lenoir",23179,12939.0,10207.0,NC
"North Carolina, Lincoln",29579,20052.0,9434.0,NC
"North Carolina, Macon",15024,9448.0,5489.0,NC
"North Carolina, Madison",9463,5175.0,4234.0,NC
"North Carolina, Martin",10452,5334.0,5102.0,NC
"North Carolina, McDowell",16002,10590.0,5330.0,NC
"North Carolina, Mecklenburg",323102,155084.0,166828.0,NC
"North Carolina, Mitchell",7798,5686.0,2080.0,NC
"North Carolina, Montgomery",10080,5745.0,4313.0,NC
"North Carolina, Moore",38382,24714.0,13555.0,NC
"North Carolina, Nash",37673,21902.0,15693.0,NC
"North Carolina, New Hanover",81247,45351.0,35572.0,NC
"North Carolina, Northampton",8770,3176.0,5584.0,NC
"North Carolina, Onslow",37277,25890.0,11250.0,NC
"North Carolina, Orange",64153,20771.0,42910.0,NC
"North Carolina, Pamlico",6038,3679.0,2335.0,NC
"North Carolina, Pasquotank",13648,6609.0,6984.0,NC
"North Carolina, Pender",17085,10037.0,6999.0,NC
"North Carolina, Perquimans",4958,2965.0,1971.0,NC
"North Carolina, Person",15214,8973.0,6198.0,NC
"North Carolina, Pitt",53643,28590.0,24924.0,NC
"North Carolina, Polk",9021,5140.0,3787.0,NC
"North Carolina, Randolph",50910,37771.0,12966.0,NC
"North Carolina, Richmond",16145,7709.0,8383.0,NC
"North Carolina, Robeson",33871,15909.0,17868.0,NC
"North Carolina, Rockingham",37388,22840.0,14430.0,NC
"North Carolina, Rowan",51867,34915.0,16735.0,NC
"North Carolina, Rutherford",24658,16343.0,8184.0,NC
"North Carolina, Sampson",22288,12600.0,9649.0,NC
"North Carolina, Scotland",11547,5141.0,6386.0,NC
"North Carolina, Stanly",25553,17814.0,7650.0,NC
"North Carolina, Stokes",19414,13583.0,5767.0,NC
"North Carolina, Surry",25992,17587.0,8304.0,NC
"North Carolina, Swain",5044,2593.0,2419.0,NC
"North Carolina, Transylvania",15588,9386.0,6097.0,NC
"North Carolina, Tyrrell",1590,855.0,731.0,NC
"North Carolina, Union",61001,42820.0,17974.0,NC
"North Carolina, Vance",15677,6884.0,8762.0,NC
"North Carolina, Wake",348844,177324.0,169909.0,NC
"North Carolina, Warren",8027,2840.0,5171.0,NC
"North Carolina, Washington",5471,2484.0,2969.0,NC
"North Carolina, Watauga",24050,12659.0,11232.0,NC
"North Carolina, Wayne",40046,24883.0,15076.0,NC
"North Carolina, Wilkes",27154,19197.0,7862.0,NC
"North Carolina, Wilson",30535,16264.0,14206.0,NC
"North Carolina, Yadkin",15313,11816.0,3451.0,NC
"North Carolina, Yancey",9431,4940.0,4434.0,NC
"North Dakota, Adams",1291,915.0,353.0,ND
"North Dakota, Barnes",5813,3541.0,2186.0,ND
"North Dakota, Benson",2246,1002.0,1196.0,ND
"North Dakota, Billings",564,449.0,99.0,ND
"North Dakota, Bottineau",3674,2468.0,1168.0,ND
"North Dakota, Bowman",1716,1280.0,397.0,ND
"North Dakota, Burke",1165,808.0,336.0,ND
"North Dakota, Burleigh",38814,26577.0,11621.0,ND
"North Dakota, Cass",66711,39619.0,26010.0,ND
"North Dakota, Cavalier",2444,1522.0,887.0,ND
"North Dakota, Dickey",2821,1890.0,883.0,ND
"North Dakota, Divide",1268,751.0,487.0,ND
"North Dakota, Dunn",1774,1178.0,571.0,ND
"North Dakota, Eddy",1213,655.0,534.0,ND
"North Dakota, Emmons",2113,1449.0,611.0,ND
"North Dakota, Foster",1766,1219.0,518.0,ND
"North Dakota, Golden Valley",927,719.0,195.0,ND
"North Dakota, Grand Forks",30470,17298.0,12646.0,ND
"North Dakota, Grant",1242,952.0,264.0,ND
"North Dakota, Griggs",1439,907.0,505.0,ND
"North Dakota, Hettinger",1494,1044.0,405.0,ND
"North Dakota, Kidder",1369,902.0,433.0,ND
"North Dakota, LaMoure",2335,1592.0,712.0,ND
"North Dakota, Logan",1130,844.0,265.0,ND
"North Dakota, McHenry",2820,1744.0,1030.0,ND
"North Dakota, McIntosh",1722,1254.0,436.0,ND
"North Dakota, McKenzie",2762,1897.0,847.0,ND
"North Dakota, McLean",4750,3014.0,1664.0,ND
"North Dakota, Mercer",4617,3285.0,1245.0,ND
"North Dakota, Morton",12633,8325.0,4073.0,ND
"North Dakota, Mountrail",3030,1527.0,1465.0,ND
"North Dakota, Nelson",1922,1107.0,778.0,ND
"North Dakota, Oliver",1119,790.0,310.0,ND
"North Dakota, Pembina",3856,2466.0,1321.0,ND
"North Dakota, Pierce",2195,1475.0,686.0,ND
"North Dakota, Ramsey",4900,2943.0,1885.0,ND
"North Dakota, Ransom",2602,1352.0,1199.0,ND
"North Dakota, Renville",1469,953.0,497.0,ND
"North Dakota, Richland",8215,5264.0,2821.0,ND
"North Dakota, Rolette",4044,1392.0,2564.0,ND
"North Dakota, Sargent",2200,1147.0,1021.0,ND
"North Dakota, Sheridan",944,727.0,200.0,ND
"North Dakota, Sioux",1140,319.0,804.0,ND
"North Dakota, Slope",432,335.0,89.0,ND
"North Dakota, Stark",10400,7220.0,3013.0,ND
"North Dakota, Steele",1213,586.0,616.0,ND
"North Dakota, Stutsman",10122,6517.0,3438.0,ND
"North Dakota, Towner",1391,754.0,606.0,ND
"North Dakota, Traill",4248,2543.0,1651.0,ND
"North Dakota, Walsh",5186,3194.0,1905.0,ND
"North Dakota, Ward",25612,17008.0,8236.0,ND
"North Dakota, Wells",2561,1654.0,858.0,ND
"North Dakota, Williams",8929,6278.0,2512.0,ND
"Ohio, Adams",11999,7653.0,4280.0,OH
"Ohio, Allen",49274,32585.0,16483.0,OH
"Ohio, Ashland",24920,16171.0,8555.0,OH
"Ohio, Ashtabula",45409,21039.0,24061.0,OH
"Ohio, Athens",30044,10847.0,18997.0,OH
"Ohio, Auglaize",23031,17012.0,5904.0,OH
"Ohio, Belmont",33320,15589.0,17574.0,OH
"Ohio, Brown",19892,12647.0,7140.0,OH
"Ohio, Butler",166802,109866.0,56234.0,OH
"Ohio, Carroll",14110,7695.0,6298.0,OH
"Ohio, Champaign",18775,11718.0,6967.0,OH
"Ohio, Clark",68803,34938.0,33534.0,OH
"Ohio, Clermont",89042,62946.0,25885.0,OH
"Ohio, Clinton",18414,12938.0,5417.0,OH
"Ohio, Columbiana",49463,25754.0,23426.0,OH
"Ohio, Coshocton",16242,9277.0,6878.0,OH
"Ohio, Crawford",21801,13885.0,7773.0,OH
"Ohio, Cuyahoga",673766,221606.0,448486.0,OH
"Ohio, Darke",26317,18307.0,7849.0,OH
"Ohio, Defiance",18512,11393.0,6975.0,OH
"Ohio, Delaware",80455,53142.0,27048.0,OH
"Ohio, Erie",40076,18601.0,21408.0,OH
"Ohio, Fairfield",67855,42697.0,24774.0,OH
"Ohio, Fayette",11756,7375.0,4334.0,OH
"Ohio, Franklin",525824,237252.0,285800.0,OH
"Ohio, Fulton",21953,13639.0,8224.0,OH
"Ohio, Gallia",13992,8577.0,5364.0,OH
"Ohio, Geauga",50419,30358.0,19840.0,OH
"Ohio, Greene",79272,48377.0,30530.0,OH
"Ohio, Guernsey",17840,9961.0,7768.0,OH
"Ohio, Hamilton",423634,222404.0,199499.0,OH
"Ohio, Hancock",35606,25101.0,10343.0,OH
"Ohio, Hardin",13385,8436.0,4889.0,OH
"Ohio, Harrison",8109,4274.0,3780.0,OH
"Ohio, Henry",15103,9901.0,5110.0,OH
"Ohio, Highland",18482,12212.0,6194.0,OH
"Ohio, Hocking",13196,6935.0,6173.0,OH
"Ohio, Holmes",11218,8466.0,2695.0,OH
"Ohio, Huron",25592,14834.0,10585.0,OH
"Ohio, Jackson",14333,8585.0,5699.0,OH
"Ohio, Jefferson",36366,17184.0,19019.0,OH
"Ohio, Knox",27066,17081.0,9828.0,OH
"Ohio, Lake",121823,62193.0,59049.0,OH
"Ohio, Lawrence",27706,15457.0,12111.0,OH
"Ohio, Licking",79416,49014.0,30051.0,OH
"Ohio, Logan",21398,14471.0,6825.0,OH
"Ohio, Lorain",140730,61196.0,78965.0,OH
"Ohio, Lucas",220189,87106.0,132536.0,OH
"Ohio, Madison",17398,11120.0,6200.0,OH
"Ohio, Mahoning",132731,48712.0,83069.0,OH
"Ohio, Marion",29258,17171.0,11930.0,OH
"Ohio, Medina",84867,48183.0,36264.0,OH
"Ohio, Meigs",10771,6273.0,4437.0,OH
"Ohio, Mercer",20888,15649.0,5117.0,OH
"Ohio, Miami",51780,34005.0,17611.0,OH
"Ohio, Monroe",7729,3424.0,4243.0,OH
"Ohio, Montgomery",282553,138361.0,142977.0,OH
"Ohio, Morgan",6700,3757.0,2873.0,OH
"Ohio, Morrow",16329,10475.0,5775.0,OH
"Ohio, Muskingum",38863,22251.0,16421.0,OH
"Ohio, Noble",6540,3841.0,2654.0,OH
"Ohio, Ottawa",23257,12075.0,11114.0,OH
"Ohio, Paulding",9879,6205.0,3610.0,OH
"Ohio, Perry",15188,7855.0,7257.0,OH
"Ohio, Pickaway",22850,14160.0,8578.0,OH
"Ohio, Pike",12575,6519.0,5989.0,OH
"Ohio, Portage",76646,35583.0,40674.0,OH
"Ohio, Preble",21126,13733.0,7274.0,OH
"Ohio, Putnam",18849,14370.0,4392.0,OH
"Ohio, Richland",61867,36892.0,24645.0,OH
"Ohio, Ross",31669,17229.0,13977.0,OH
"Ohio, Sandusky",28955,16198.0,12653.0,OH
"Ohio, Scioto",35197,18257.0,16823.0,OH
"Ohio, Seneca",26991,15885.0,10958.0,OH
"Ohio, Shelby",22854,16204.0,6534.0,OH
"Ohio, Stark",188456,92211.0,95338.0,OH
"Ohio, Summit",276304,118553.0,156578.0,OH
"Ohio, Trumbull",108144,40976.0,66673.0,OH
"Ohio, Tuscarawas",42904,23825.0,18854.0,OH
"Ohio, Union",22630,15869.0,6665.0,OH
"Ohio, Van Wert",14826,10678.0,4094.0,OH
"Ohio, Vinton",5930,3251.0,2651.0,OH
"Ohio, Warren",94419,68035.0,26043.0,OH
"Ohio, Washington",30101,17480.0,12475.0,OH
"Ohio, Wayne",51848,31879.0,19786.0,OH
"Ohio, Williams",18639,12040.0,6481.0,OH
"Ohio, Wood",63346,33592.0,29401.0,OH
"Ohio, Wyandot",11044,7256.0,3707.0,OH
"Oklahoma, Adair",7533,4971.0,2562.0,OK
"Oklahoma, Alfalfa",2671,2201.0,470.0,OK
"Oklahoma, Atoka",5088,3142.0,1946.0,OK
"Oklahoma, Beaver",2569,2272.0,297.0,OK
"Oklahoma, Beckham",7385,5454.0,1931.0,OK
"Oklahoma, Blaine",4421,3199.0,1222.0,OK
"Oklahoma, Bryan",14360,8615.0,5745.0,OK
"Oklahoma, Caddo",10407,6491.0,3916.0,OK
"Oklahoma, Canadian",43009,33297.0,9712.0,OK
"Oklahoma, Carter",18644,12178.0,6466.0,OK
"Oklahoma, Cherokee",18192,9569.0,8623.0,OK
"Oklahoma, Choctaw",5807,3168.0,2639.0,OK
"Oklahoma, Cimarron",1426,1242.0,184.0,OK
"Oklahoma, Cleveland",99727,65720.0,34007.0,OK
"Oklahoma, Coal",2599,1396.0,1203.0,OK
"Oklahoma, Comanche",33192,21170.0,12022.0,OK
"Oklahoma, Cotton",2640,1742.0,898.0,OK
"Oklahoma, Craig",6398,3894.0,2504.0,OK
"Oklahoma, Creek",28777,18848.0,9929.0,OK
"Oklahoma, Custer",10640,7839.0,2801.0,OK
"Oklahoma, Delaware",15608,10017.0,5591.0,OK
"Oklahoma, Dewey",2251,1843.0,408.0,OK
"Oklahoma, Ellis",2080,1685.0,395.0,OK
"Oklahoma, Garfield",23271,17685.0,5586.0,OK
"Oklahoma, Garvin",11317,7610.0,3707.0,OK
"Oklahoma, Grady",20106,14136.0,5970.0,OK
"Oklahoma, Grant",2521,1950.0,571.0,OK
"Oklahoma, Greer",2248,1529.0,719.0,OK
"Oklahoma, Harmon",1192,838.0,354.0,OK
"Oklahoma, Harper",1665,1397.0,268.0,OK
"Oklahoma, Haskell",5324,2946.0,2378.0,OK
"Oklahoma, Hughes",5349,3066.0,2283.0,OK
"Oklahoma, Jackson",9256,7024.0,2232.0,OK
