Location,Total_Votes_2016,2016_republican_votes,2016_democrat_votes,State_Code
"Texas, Matagorda",12196,8366.0,3500.0,TX
"Texas, Maverick",13588,2816.0,10397.0,TX
"Texas, McCulloch",3103,2552.0,482.0,TX
"Texas, McLennan",79075,48260.0,27063.0,TX
"Texas, McMullen",499,454.0,40.0,TX
"Texas, Medina",17246,12085.0,4634.0,TX
"Texas, Menard",864,682.0,154.0,TX
"Texas, Midland",49212,36973.0,10025.0,TX
"Texas, Milam",8664,6364.0,2051.0,TX
"Texas, Mills",2245,1951.0,243.0,TX
"Texas, Mitchell",2196,1780.0,354.0,TX
"Texas, Montague",8604,7526.0,885.0,TX
"Texas, Montgomery",204632,150314.0,45835.0,TX
"Texas, Moore",5284,3977.0,1098.0,TX
"Texas, Morris",4973,3446.0,1425.0,TX
"Texas, Motley",615,566.0,40.0,TX
"Texas, Nacogdoches",22622,14771.0,6846.0,TX
"Texas, Navarro",16433,11994.0,4002.0,TX
"Texas, Newton",5534,4288.0,1156.0,TX
"Texas, Nolan",4857,3552.0,1029.0,TX
"Texas, Nueces",104405,50766.0,49198.0,TX
"Texas, Ochiltree",3002,2628.0,274.0,TX
"Texas, Oldham",948,850.0,78.0,TX
"Texas, Orange",32000,25513.0,5735.0,TX
"Texas, Palo Pinto",10270,8284.0,1708.0,TX
"Texas, Panola",10416,8445.0,1835.0,TX
"Texas, Parker",56817,46473.0,8344.0,TX
"Texas, Parmer",2466,1915.0,485.0,TX
"Texas, Pecos",4185,2468.0,1554.0,TX
"Texas, Polk",19852,15176.0,4187.0,TX
"Texas, Potter",28651,19630.0,7657.0,TX
"Texas, Presidio",2208,652.0,1458.0,TX
"Texas, Rains",4701,3968.0,628.0,TX
"Texas, Randall",54305,43462.0,8367.0,TX
"Texas, Reagan",904,709.0,167.0,TX
"Texas, Real",1681,1382.0,262.0,TX
"Texas, Red River",5161,3926.0,1149.0,TX
"Texas, Reeves",3184,1417.0,1659.0,TX
"Texas, Refugio",2948,1830.0,1034.0,TX
"Texas, Roberts",554,524.0,20.0,TX
"Texas, Robertson",7035,4668.0,2203.0,TX
"Texas, Rockwall",39948,28451.0,9655.0,TX
"Texas, Runnels",3782,3250.0,453.0,TX
"Texas, Rusk",18994,14675.0,3935.0,TX
"Texas, Sabine",4651,3998.0,614.0,TX
"Texas, San Augustine",3569,2622.0,910.0,TX
"Texas, San Jacinto",10343,8059.0,2038.0,TX
"Texas, San Patricio",21656,13030.0,7871.0,TX
"Texas, San Saba",2357,2025.0,293.0,TX
"Texas, Schleicher",1059,821.0,208.0,TX
"Texas, Scurry",5289,4410.0,733.0,TX
"Texas, Shackelford",1504,1378.0,103.0,TX
"Texas, Shelby",9086,7179.0,1758.0,TX
"Texas, Sherman",935,807.0,96.0,TX
"Texas, Smith",84768,58930.0,22300.0,TX
"Texas, Somervell",3897,3206.0,541.0,TX
"Texas, Starr",11740,2224.0,9289.0,TX
"Texas, Stephens",3461,3034.0,348.0,TX
"Texas, Sterling",633,549.0,70.0,TX
"Texas, Stonewall",701,555.0,135.0,TX
"Texas, Sutton",1416,1075.0,313.0,TX
"Texas, Swisher",2204,1671.0,462.0,TX
"Texas, Tarrant",668514,345921.0,288392.0,TX
"Texas, Taylor",45759,33250.0,10085.0,TX
"Texas, Terrell",438,288.0,140.0,TX
"Texas, Terry",3355,2459.0,753.0,TX
"Texas, Throckmorton",808,715.0,84.0,TX
"Texas, Titus",9419,6511.0,2597.0,TX
"Texas, Tom Green",38479,27494.0,9173.0,TX
"Texas, Travis",468720,127209.0,308260.0,TX
"Texas, Trinity",5985,4737.0,1154.0,TX
"Texas, Tyler",8016,6624.0,1248.0,TX
"Texas, Upshur",16013,13209.0,2380.0,TX
"Texas, Upton",1347,1007.0,286.0,TX
"Texas, Uvalde",8964,4835.0,3867.0,TX
"Texas, Val Verde",13617,5890.0,6964.0,TX
"Texas, Van Zandt",21890,18473.0,2799.0,TX
"Texas, Victoria",31123,21275.0,8866.0,TX
"Texas, Walker",19796,12884.0,6091.0,TX
"Texas, Waller",16784,10531.0,5748.0,TX
"Texas, Ward",3445,2547.0,783.0,TX
"Texas, Washington",14828,10945.0,3382.0,TX
"Texas, Webb",56905,12947.0,42307.0,TX
"Texas, Wharton",14732,10149.0,4238.0,TX
"Texas, Wheeler",2306,2087.0,194.0,TX
"Texas, Wichita",38119,27631.0,8770.0,TX
"Texas, Wilbarger",4105,3166.0,809.0,TX
"Texas, Willacy",5095,1547.0,3422.0,TX
"Texas, Williamson",203081,104175.0,84468.0,TX
"Texas, Wilson",19432,13998.0,4790.0,TX
"Texas, Winkler",1876,1403.0,420.0,TX
"Texas, Wise",24776,20670.0,3412.0,TX
"Texas, Wood",18727,15700.0,2630.0,TX
"Texas, Yoakum",2303,1797.0,426.0,TX
"Texas, Young",7707,6601.0,876.0,TX
"Texas, Zapata",3142,1029.0,2063.0,TX
"Texas, Zavala",3396,694.0,2636.0,TX
"Utah, Beaver",2491,1838.0,264.0,UT
"Utah, Box Elder",19735,12230.0,2282.0,UT
"Utah, Cache",46157,21139.0,8563.0,UT
"Utah, Carbon",7952,5275.0,1717.0,UT
"Utah, Daggett",474,331.0,77.0,UT
"Utah, Davis",138411,62219.0,28776.0,UT
"Utah, Duchesne",6942,5508.0,500.0,UT
"Utah, Emery",4289,3425.0,380.0,UT
"Utah, Garfield",2344,1606.0,358.0,UT
"Utah, Grand",4533,1975.0,1960.0,UT
"Utah, Iron",17654,11561.0,2450.0,UT
"Utah, Juab",4177,2827.0,442.0,UT
"Utah, Kane",3505,2265.0,741.0,UT
"Utah, Millard",5242,3860.0,431.0,UT
"Utah, Morgan",5192,3188.0,577.0,UT
"Utah, Piute",729,626.0,47.0,UT
"Utah, Rich",1109,797.0,104.0,UT
"Utah, Salt Lake",418868,138043.0,175863.0,UT
"Utah, San Juan",5447,2645.0,2042.0,UT
"Utah, Sanpete",10164,6673.0,1061.0,UT
"Utah, Sevier",8654,6740.0,695.0,UT
"Utah, Summit",20641,7333.0,10503.0,UT
"Utah, Tooele",21829,11169.0,4573.0,UT
"Utah, Uintah",12797,9810.0,995.0,UT
"Utah, Utah",201551,102182.0,28522.0,UT
"Utah, Wasatch",12120,6115.0,3063.0,UT
"Utah, Washington",61963,42650.0,10288.0,UT
"Utah, Wayne",1421,966.0,271.0,UT
"Utah, Weber",85039,40235.0,23131.0,UT
"Vermont, Addison",19031,5297.0,11219.0,VT
"Vermont, Bennington",17381,5925.0,9539.0,VT
"Vermont, Caledonia",14075,5534.0,6445.0,VT
"Vermont, Chittenden",83418,18601.0,54814.0,VT
"Vermont, Essex",2925,1506.0,1019.0,VT
"Vermont, Franklin",21411,8752.0,9351.0,VT
"Vermont, Grand Isle",4110,1487.0,2094.0,VT
"Vermont, Lamoille",12762,3570.0,7241.0,VT
"Vermont, Orange",14649,5007.0,7541.0,VT
"Vermont, Orleans",12047,5159.0,5185.0,VT
"Vermont, Rutland",29619,12479.0,13635.0,VT
"Vermont, Washington",31086,7993.0,18594.0,VT
"Vermont, Windham",22635,5454.0,14340.0,VT
"Vermont, Windsor",29928,8605.0,17556.0,VT
"Virginia, Accomack",15818,8583.0,6740.0,VA
"Virginia, Albemarle",56726,19259.0,33345.0,VA
"Virginia, Alleghany",7325,4874.0,2166.0,VA
"Virginia, Amelia",7040,4708.0,2128.0,VA
"Virginia, Amherst",15396,9719.0,5057.0,VA
"Virginia, Appomattox",8011,5715.0,2023.0,VA
"Virginia, Arlington",121356,20186.0,92016.0,VA
"Virginia, Augusta",36343,26163.0,8177.0,VA
"Virginia, Bath",2253,1548.0,603.0,VA
"Virginia, Bedford",42525,30659.0,9768.0,VA
"Virginia, Bland",3139,2573.0,453.0,VA
"Virginia, Botetourt",18739,13375.0,4494.0,VA
"Virginia, Brunswick",7669,3046.0,4481.0,VA
"Virginia, Buchanan",9247,7296.0,1721.0,VA
"Virginia, Buckingham",7295,3950.0,3128.0,VA
"Virginia, Campbell",27535,19551.0,6664.0,VA
"Virginia, Caroline",14863,7147.0,6432.0,VA
"Virginia, Carroll",13668,10663.0,2559.0,VA
"Virginia, Charles City",4107,1476.0,2496.0,VA
"Virginia, Charlotte",5808,3479.0,2155.0,VA
"Virginia, Chesterfield",176461,85045.0,81074.0,VA
"Virginia, Clarke",8213,4661.0,3051.0,VA
"Virginia, Craig",2794,2140.0,541.0,VA
"Virginia, Culpeper",22218,13349.0,7759.0,VA
"Virginia, Cumberland",4906,2697.0,2036.0,VA
"Virginia, Dickenson",6440,4932.0,1335.0,VA
"Virginia, Dinwiddie",13575,7447.0,5765.0,VA
"Virginia, Essex",5408,2657.0,2542.0,VA
"Virginia, Fauquier",37467,22127.0,12971.0,VA
"Virginia, Floyd",8051,5293.0,2300.0,VA
"Virginia, Fluvanna",13597,7025.0,5760.0,VA
"Virginia, Frederick",40440,26083.0,11932.0,VA
"Virginia, Giles",8212,5910.0,1950.0,VA
"Virginia, Gloucester",19619,13096.0,5404.0,VA
"Virginia, Goochland",14037,8384.0,4889.0,VA
"Virginia, Grayson",7285,5592.0,1407.0,VA
"Virginia, Greene",9608,5945.0,2924.0,VA
"Virginia, Greensville",4363,1737.0,2558.0,VA
"Virginia, Halifax",17001,9704.0,6897.0,VA
"Virginia, Hanover",62753,39630.0,19382.0,VA
"Virginia, Henrico",163654,59857.0,93935.0,VA
"Virginia, Henry",24106,15208.0,8198.0,VA
"Virginia, Highland",1391,958.0,371.0,VA
"Virginia, Isle of Wight",21075,12204.0,7881.0,VA
"Virginia, James City",43173,21306.0,19105.0,VA
"Virginia, King George",12059,7341.0,4007.0,VA
"Virginia, King William",9161,5975.0,2760.0,VA
"Virginia, King and Queen",3697,2099.0,1468.0,VA
"Virginia, Lancaster",6645,3523.0,2869.0,VA
"Virginia, Lee",9399,7543.0,1627.0,VA
"Virginia, Loudoun",183097,69949.0,100795.0,VA
"Virginia, Louisa",17631,10528.0,6212.0,VA
"Virginia, Lunenburg",5586,3204.0,2227.0,VA
"Virginia, Madison",6979,4419.0,2203.0,VA
"Virginia, Mathews",5311,3517.0,1563.0,VA
"Virginia, Mecklenburg",14945,8288.0,6285.0,VA
"Virginia, Middlesex",6017,3670.0,2108.0,VA
"Virginia, Montgomery",43031,19459.0,20021.0,VA
"Virginia, Nelson",8318,4154.0,3689.0,VA
"Virginia, New Kent",12242,8118.0,3546.0,VA
"Virginia, Northampton",6172,2686.0,3255.0,VA
"Virginia, Northumberland",7398,4302.0,2852.0,VA
"Virginia, Nottoway",6744,3712.0,2829.0,VA
"Virginia, Orange",17270,10521.0,5957.0,VA
"Virginia, Page",10740,7831.0,2514.0,VA
"Virginia, Patrick",8525,6454.0,1768.0,VA
"Virginia, Pittsylvania",31598,21554.0,9199.0,VA
"Virginia, Powhatan",16900,11885.0,4060.0,VA
"Virginia, Prince Edward",9143,4101.0,4591.0,VA
"Virginia, Prince George",16184,9157.0,6419.0,VA
"Virginia, Prince William",196538,71721.0,113144.0,VA
"Virginia, Pulaski",15167,10322.0,4172.0,VA
"Virginia, Rappahannock",4483,2539.0,1747.0,VA
"Virginia, Rockbridge",10795,6680.0,3508.0,VA
"Virginia, Rockingham",37487,25990.0,9366.0,VA
"Virginia, Russell",12246,9521.0,2330.0,VA
"Virginia, Scott",10100,8247.0,1581.0,VA
"Virginia, Shenandoah",20513,14094.0,5273.0,VA
"Virginia, Smyth",12890,9750.0,2665.0,VA
"Virginia, Southampton",8878,5035.0,3595.0,VA
"Virginia, Spotsylvania",62562,34623.0,24207.0,VA
"Virginia, Stafford",65934,33868.0,27908.0,VA
"Virginia, Surry",4228,1819.0,2272.0,VA
"Virginia, Sussex",5044,2055.0,2879.0,VA
"Virginia, Tazewell",18566,15168.0,2895.0,VA
"Virginia, Warren",17960,11773.0,5169.0,VA
"Virginia, Washington",25847,19320.0,5553.0,VA
"Virginia, Westmoreland",8574,4448.0,3836.0,VA
"Virginia, Wise",15163,12086.0,2701.0,VA
"Virginia, Wythe",13343,10046.0,2770.0,VA
"Virginia, York",34118,18837.0,12999.0,VA
"Washington, Adams",4644,3083.0,1299.0,WA
"Washington, Asotin",9736,5741.0,3134.0,WA
"Washington, Benton",80027,47194.0,26360.0,WA
"Washington, Chelan",33380,18114.0,13032.0,WA
"Washington, Clallam",39457,18794.0,17677.0,WA
"Washington, Clark",200160,92441.0,92757.0,WA
"Washington, Columbia",2182,1497.0,526.0,WA
"Washington, Cowlitz",45692,24185.0,17908.0,WA
"Washington, Douglas",15543,9603.0,4918.0,WA
"Washington, Ferry",3601,2202.0,1098.0,WA
"Washington, Franklin",23720,13206.0,8886.0,WA
"Washington, Garfield",1246,851.0,279.0,WA
"Washington, Grant",28346,18518.0,7810.0,WA
"Washington, Grays Harbor",28367,14067.0,12020.0,WA
"Washington, Island",42876,18465.0,20960.0,WA
"Washington, Jefferson",20276,6037.0,12656.0,WA
"Washington, King",998499,216339.0,718322.0,WA
"Washington, Kitsap",124317,49018.0,63156.0,WA
"Washington, Kittitas",18955,10100.0,7489.0,WA
"Washington, Klickitat",10769,5789.0,4194.0,WA
"Washington, Lewis",34149,21992.0,9654.0,WA
"Washington, Lincoln",5713,4108.0,1244.0,WA
"Washington, Mason",28073,13677.0,11993.0,WA
"Washington, Okanogan",17091,9610.0,6298.0,WA
"Washington, Pacific",10716,5360.0,4620.0,WA
"Washington, Pend Oreille",6802,4373.0,1934.0,WA
"Washington, Pierce",348485,146824.0,172538.0,WA
"Washington, San Juan",10774,2688.0,7172.0,WA
"Washington, Skagit",55968,24736.0,26690.0,WA
"Washington, Skamania",5639,2928.0,2232.0,WA
"Washington, Snohomish",342173,128255.0,185227.0,WA
"Washington, Spokane",227246,113435.0,93767.0,WA
"Washington, Stevens",22677,15161.0,5767.0,WA
"Washington, Thurston",129410,48624.0,68798.0,WA
"Washington, Wahkiakum",2358,1344.0,832.0,WA
"Washington, Walla Walla",25419,13651.0,9694.0,WA
"Washington, Whatcom",109673,40599.0,60340.0,WA
"Washington, Whitman",17305,7403.0,8146.0,WA
"Washington, Yakima",77750,41735.0,31291.0,WA
"West Virginia, Barbour",6054,4527.0,1222.0,WV
"West Virginia, Berkeley",42850,28244.0,12321.0,WV
"West Virginia, Boone",8683,6504.0,1790.0,WV
"West Virginia, Braxton",5090,3537.0,1321.0,WV
"West Virginia, Brooke",9613,6625.0,2568.0,WV
"West Virginia, Cabell",33085,19850.0,11447.0,WV
"West Virginia, Calhoun",2617,2035.0,456.0,WV
"West Virginia, Clay",2972,2300.0,568.0,WV
"West Virginia, Doddridge",2840,2358.0,362.0,WV
"West Virginia, Fayette",15337,10357.0,4290.0,WV
"West Virginia, Gilmer",2543,1896.0,545.0,WV
"West Virginia, Grant",4956,4346.0,512.0,WV
"West Virginia, Greenbrier",14066,9556.0,3765.0,WV
"West Virginia, Hampshire",8608,6692.0,1580.0,WV
"West Virginia, Hancock",12702,8909.0,3262.0,WV
"West Virginia, Hardy",5643,4274.0,1155.0,WV
"West Virginia, Harrison",27960,18750.0,7694.0,WV
"West Virginia, Jackson",12187,9020.0,2663.0,WV
"West Virginia, Jefferson",24147,13204.0,9518.0,WV
"West Virginia, Kanawha",75690,43850.0,28263.0,WV
"West Virginia, Lewis",6928,5274.0,1347.0,WV
"West Virginia, Lincoln",7066,5307.0,1459.0,WV
"West Virginia, Logan",12359,9897.0,2092.0,WV
"West Virginia, Marion",23029,14668.0,6964.0,WV
"West Virginia, Marshall",13216,9666.0,2918.0,WV
"West Virginia, Mason",10186,7654.0,2081.0,WV
"West Virginia, McDowell",6203,4629.0,1438.0,WV
"West Virginia, Mercer",22982,17404.0,4704.0,WV
"West Virginia, Mineral",11564,9070.0,2050.0,WV
"West Virginia, Mingo",9510,7911.0,1370.0,WV
"West Virginia, Monongalia",36048,18432.0,14699.0,WV
"West Virginia, Monroe",5805,4443.0,1111.0,WV
"West Virginia, Morgan",7654,5732.0,1573.0,WV
"West Virginia, Nicholas",9491,7251.0,1840.0,WV
"West Virginia, Ohio",17938,11139.0,5493.0,WV
"West Virginia, Pendleton",3225,2398.0,729.0,WV
"West Virginia, Pleasants",3150,2358.0,621.0,WV
"West Virginia, Pocahontas",3646,2496.0,928.0,WV
"West Virginia, Preston",12659,9538.0,2470.0,WV
"West Virginia, Putnam",24893,17788.0,5884.0,WV
"West Virginia, Raleigh",29618,22048.0,6443.0,WV
"West Virginia, Randolph",10876,7629.0,2735.0,WV
"West Virginia, Ritchie",4075,3405.0,496.0,WV
"West Virginia, Roane",5247,3781.0,1222.0,WV
"West Virginia, Summers",4862,3455.0,1190.0,WV
"West Virginia, Taylor",6538,4733.0,1491.0,WV
"West Virginia, Tucker",3475,2565.0,751.0,WV
"West Virginia, Tyler",3654,2996.0,507.0,WV
"West Virginia, Upshur",9218,7005.0,1766.0,WV
"West Virginia, Wayne",15182,11152.0,3357.0,WV
"West Virginia, Webster",2978,2302.0,556.0,WV
"West Virginia, Wetzel",6265,4519.0,1359.0,WV
"West Virginia, Wirt",2422,1911.0,386.0,WV
"West Virginia, Wood",35615,25434.0,8400.0,WV
"West Virginia, Wyoming",7831,6547.0,1062.0,WV
"Wisconsin, Adams",10164,5983.0,3770.0,WI
"Wisconsin, Ashland",8029,3302.0,4228.0,WI
"Wisconsin, Barron",22643,13606.0,7879.0,WI
"Wisconsin, Bayfield",9529,4125.0,4954.0,WI
"Wisconsin, Brown",128979,67199.0,53364.0,WI
"Wisconsin, Buffalo",6988,4049.0,2531.0,WI
"Wisconsin, Burnett",8743,5412.0,2948.0,WI
"Wisconsin, Calumet",26650,15348.0,9646.0,WI
"Wisconsin, Chippewa",31561,17909.0,11886.0,WI
"Wisconsin, Clark",13596,8646.0,4227.0,WI
"Wisconsin, Columbia",29771,14160.0,13526.0,WI
"Wisconsin, Crawford",7744,3844.0,3425.0,WI
"Wisconsin, Dane",310017,71279.0,217526.0,WI
"Wisconsin, Dodge",43065,26643.0,13968.0,WI
"Wisconsin, Door",17608,8584.0,8026.0,WI
"Wisconsin, Douglas",22511,9659.0,11345.0,WI
"Wisconsin, Dunn",22091,11488.0,9026.0,WI
"Wisconsin, Eau Claire",54885,23311.0,27294.0,WI
"Wisconsin, Florence",2657,1897.0,666.0,WI
"Wisconsin, Fond du Lac",51327,31044.0,17391.0,WI
"Wisconsin, Forest",4540,2788.0,1584.0,WI
"Wisconsin, Grant",24321,12349.0,10046.0,WI
"Wisconsin, Green",18985,8693.0,9122.0,WI
"Wisconsin, Green Lake",9388,6213.0,2701.0,WI
"Wisconsin, Iowa",12260,4809.0,6669.0,WI
"Wisconsin, Iron",3497,2090.0,1273.0,WI
"Wisconsin, Jackson",9272,4907.0,3821.0,WI
"Wisconsin, Jefferson",43146,23410.0,16561.0,WI
"Wisconsin, Juneau",11732,7123.0,4073.0,WI
"Wisconsin, Kenosha",77076,36025.0,35771.0,WI
"Wisconsin, Kewaunee",10758,6616.0,3623.0,WI
"Wisconsin, La Crosse",62968,26389.0,32406.0,WI
"Wisconsin, Lafayette",7662,3977.0,3288.0,WI
"Wisconsin, Langlade",10132,6436.0,3260.0,WI
"Wisconsin, Lincoln",14706,8400.0,5370.0,WI
"Wisconsin, Manitowoc",40346,23193.0,14506.0,WI
"Wisconsin, Marathon",69515,39013.0,26477.0,WI
"Wisconsin, Marinette",20046,12995.0,6243.0,WI
"Wisconsin, Marquette",7893,4714.0,2809.0,WI
"Wisconsin, Menominee",1279,269.0,1003.0,WI
"Wisconsin, Milwaukee",440247,125846.0,288797.0,WI
"Wisconsin, Monroe",19670,11352.0,7048.0,WI
"Wisconsin, Oconto",19978,13253.0,5884.0,WI
"Wisconsin, Oneida",21473,12117.0,8104.0,WI
"Wisconsin, Outagamie",93868,49884.0,38087.0,WI
"Wisconsin, Ozaukee",54523,30430.0,20168.0,WI
"Wisconsin, Pepin",3739,2206.0,1345.0,WI
"Wisconsin, Pierce",21189,11258.0,8382.0,WI
"Wisconsin, Polk",22749,13815.0,7570.0,WI
"Wisconsin, Portage",38496,17306.0,18521.0,WI
"Wisconsin, Price",7577,4562.0,2669.0,WI
"Wisconsin, Racine",94133,46611.0,42512.0,WI
"Wisconsin, Richland",8055,4023.0,3577.0,WI
"Wisconsin, Rock",76068,31488.0,39343.0,WI
"Wisconsin, Rusk",7087,4564.0,2171.0,WI
"Wisconsin, Sauk",31318,14791.0,14692.0,WI
"Wisconsin, Sawyer",9121,5185.0,3504.0,WI
"Wisconsin, Shawano",19751,12742.0,6056.0,WI
"Wisconsin, Sheboygan",59655,32458.0,22956.0,WI
"Wisconsin, St. Croix",47508,26220.0,17486.0,WI
"Wisconsin, Taylor",9484,6589.0,2398.0,WI
"Wisconsin, Trempealeau",13675,7364.0,5636.0,WI
"Wisconsin, Vernon",14213,6996.0,6352.0,WI
"Wisconsin, Vilas",13612,8169.0,4770.0,WI
"Wisconsin, Walworth",51324,28851.0,18706.0,WI
"Wisconsin, Washburn",9148,5404.0,3284.0,WI
"Wisconsin, Washington",78003,51729.0,20855.0,WI
"Wisconsin, Waukesha",239042,142521.0,79200.0,WI
"Wisconsin, Waupaca",26024,16189.0,8440.0,WI
"Wisconsin, Waushara",11999,7669.0,3792.0,WI
"Wisconsin, Winnebago",87144,43448.0,37054.0,WI
"Wisconsin, Wood",37800,21503.0,14232.0,WI
"Wyoming, Albany",17060,7602.0,6890.0,WY
"Wyoming, Big Horn",5317,4067.0,604.0,WY
"Wyoming, Campbell",18199,15778.0,1324.0,WY
"Wyoming, Carbon",6374,4409.0,1279.0,WY
"Wyoming, Converse",6654,5520.0,668.0,WY
"Wyoming, Crook",3826,3348.0,273.0,WY
"Wyoming, Fremont",17023,11167.0,4200.0,WY
"Wyoming, Goshen",5796,4418.0,924.0,WY
"Wyoming, Hot Springs",2586,1939.0,400.0,WY
"Wyoming, Johnson",4417,3477.0,638.0,WY
"Wyoming, Laramie",40969,24847.0,11573.0,WY
"Wyoming, Lincoln",8875,6779.0,1105.0,WY
"Wyoming, Natrona",33348,23552.0,6577.0,WY
"Wyoming, Niobrara",1314,1116.0,115.0,WY
"Wyoming, Park",15095,11115.0,2535.0,WY
"Wyoming, Platte",4529,3437.0,719.0,WY
"Wyoming, Sheridan",14510,10266.0,2927.0,WY
"Wyoming, Sublette",4390,3409.0,644.0,WY
"Wyoming, Sweetwater",17130,12154.0,3231.0,WY
"Wyoming, Teton",12627,3921.0,7314.0,WY
"Wyoming, Uinta",8470,6154.0,1202.0,WY
"Wyoming, Washakie",3814,2911.0,532.0,WY
"Wyoming, Weston",3526,3033.0,299.0,WY
